Tissue,Symbol,Mode,pvalcis,pvaltrans,pvalcombined,fdrcis,fdrtrans,fdrcombined,chr,pos,endpos,r2cis,r2trans,r2combined,z_cis,z_trans,z_combined,fs_cis,fs_trans,fs_combined,cis_features,trans_features,cis_weight,trans_weight,Description,Type,DirectORIndirect,Score,Average Disease Causing Likelihood
SF,TRDN,combined,8.272951641844444e-5,NaN,8.27295418882974e-5,0.000644816234881663,NaN,0.000644816234881663,6,123216339,123637093,0.0022804228159847228,6.109526142839768e-17,0.002280422784932457,3.9363522461049207,NaN,3.936352172186213,8,55,63,"[""rs4591866"", ""rs7749148"", ""rs9320936"", ""rs17085362"", ""rs78431959"", ""rs4243493"", ""rs4612190"", ""rs6569345""]","[""rs3774220"", ""rs12449897"", ""rs1144379"", ""rs1970038"", ""rs1591734"", ""rs117207382"", ""rs2285426"", ""rs2143290"", ""rs10919062"", ""rs6852558"", ""rs12121346"", ""rs7007986"", ""rs7298490"", ""rs12117884"", ""rs2585483"", ""rs11715189"", ""rs2000321"", ""rs9544638"", ""rs7319342"", ""rs11168167"", ""rs79951802"", ""rs11867854"", ""rs10866089"", ""rs56401136"", ""rs1407552"", ""rs6790631"", ""rs56240307"", ""rs2556088"", ""rs13118508"", ""rs34562831"", ""rs61917590"", ""rs62065837"", ""rs77045387"", ""rs1865249"", ""rs61093453"", ""rs9931701"", ""rs2045067"", ""rs1250103"", ""rs6853712"", ""rs34497316"", ""rs836544"", ""rs10278087"", ""rs7971093"", ""rs9864415"", ""rs62296477"", ""rs6831018"", ""rs8073198"", ""rs12740040"", ""rs6777857"", ""rs4783710"", ""rs10172916"", ""rs6857085"", ""rs59604225"", ""rs7318232"", ""rs34323371""]",0.999999999666981,0.989094542711777,Triadin,Protein,Direct,22.59,
SF,NOS1AP,cis,0.00039843905870177277,NaN,0.00039843905870177277,0.0025932593436017093,NaN,0.0025932593436017093,1,162069691,162370475,0.04874074574842271,NaN,0.04874074574842271,-3.541115540145769,NaN,-3.541115540145769,22,0,0,"[""rs7525680"", ""rs945713"", ""rs3927639"", ""rs1538019"", ""rs12029454"", ""rs10800422"", ""rs7511679"", ""rs6427662"", ""rs3927638"", ""rs6427663"", ""rs12026452"", ""rs10157390"", ""rs61808496"", ""rs10127719"", ""rs12568242"", ""rs10753783"", ""rs4298709"", ""rs1591614"", ""rs4557942"", ""rs16860185"", ""rs4657161"", ""rs3927640""]",String[],NaN,NaN,Nitric Oxide Synthase 1 Adaptor Protein,Protein,Direct,4.5,68.3
SF,LSR,combined,1.1420318084105926e-10,NaN,1.1420317955227155e-10,2.6433350215947304e-9,NaN,2.6433350215947304e-9,19,35248330,35267964,0.010173693246859199,1.2055055426087978e-20,0.010173693247140373,6.4468440625222385,NaN,6.446844064233322,28,5,33,"[""rs34259399"", ""rs7359971"", ""rs10421791"", ""rs78594956"", ""rs7251826"", ""rs6510476"", ""rs10402233"", ""rs34926220"", ""rs12981940"", ""rs112164782"", ""rs2519961"", ""rs542977"", ""rs7251432"", ""rs11672031"", ""rs142596073"", ""rs8100411"", ""rs916695"", ""rs79224773"", ""rs2284147"", ""rs56209605"", ""rs10153449"", ""rs73029981"", ""rs928937"", ""rs2853333"", ""rs2188327"", ""rs73031745"", ""rs9304870"", ""rs916147""]","[""rs72861750"", ""rs1932083"", ""rs4381719"", ""rs1932082"", ""rs9903249""]",0.9999999995435049,0.04443905144137071,Lipolysis Stimulated Lipoprotein Receptor,Protein,Indirect,5.56,55.1
SF,LMAN1,combined,4.499498904254866e-26,NaN,4.4994274390575994e-26,3.625786683164106e-24,NaN,3.625786683164106e-24,18,59327823,59359265,0.0010603817261910168,3.508169780408046e-16,0.0010603817438710316,-10.56138982957174,NaN,-10.561391320315186,9,18,27,"[""rs599535"", ""rs7230866"", ""rs12052023"", ""rs7231369"", ""rs2298712"", ""rs8087926"", ""rs4806"", ""rs7231575"", ""rs895007""]","[""rs945170"", ""rs3987984"", ""rs2532441"", ""rs2286588"", ""rs62085143"", ""rs6851219"", ""rs6771183"", ""rs28615790"", ""rs117403074"", ""rs7699714"", ""rs6849069"", ""rs4859440"", ""rs71643639"", ""rs62086057"", ""rs554012"", ""rs964051"", ""rs11934863"", ""rs3733250""]",0.5265692013886965,0.9999999999873135,"Lectin, Mannose Binding 1",Protein,Direct,3.79,54.1
SF,PLEKHM2,combined,8.742103126038779e-29,NaN,8.742102917976367e-29,9.11933086366922e-27,NaN,9.11933086366922e-27,1,15684320,15734769,0.001879692785816928,2.791281350851143e-20,0.0018796927856215293,11.132229644950776,NaN,11.132229647071867,26,1,27,"[""rs7518698"", ""rs6675605"", ""rs59475085"", ""rs10927806"", ""rs36047909"", ""rs12129367"", ""rs10803393"", ""rs55913949"", ""rs112135097"", ""rs6687474"", ""rs61103742"", ""rs75958497"", ""rs7512308"", ""rs12760698"", ""rs6429759"", ""rs11580170"", ""rs35004683"", ""rs7553484"", ""rs10927805"", ""rs6664604"", ""rs6664598"", ""rs927206"", ""rs6429760"", ""rs10927807"", ""rs10492987"", ""rs6666789""]","[""rs8011128""]",0.9635197283927232,0.49999697852675756,Pleckstrin Homology And RUN Domain Containing M2,Protein,Direct,3.94,16.4
SF,IPP,trans,NaN,6.352976376300643e-8,6.352976376300643e-8,NaN,9.617875766506838e-7,9.617875766506838e-7,1,45694324,45750653,NaN,0.0031107996242782537,0.0031107996242782537,NaN,-5.408570543531339,-5.408570543531339,0,114,0,String[],"[""rs16893113"", ""rs669972"", ""rs1819435"", ""rs6439356"", ""rs58862828"", ""rs4964328"", ""rs2872507"", ""rs11911917"", ""rs12945114"", ""rs34373883"", ""rs896933"", ""rs2665993"", ""rs2517957"", ""rs1360372"", ""rs598935"", ""rs8024524"", ""rs13397388"", ""rs35945096"", ""rs17034938"", ""rs2382959"", ""rs113726682"", ""rs11615701"", ""rs2562452"", ""rs12950743"", ""rs878126"", ""rs4964326"", ""rs2665971"", ""rs2313640"", ""rs7330300"", ""rs2517958"", ""rs8030250"", ""rs9600911"", ""rs1048975"", ""rs4242488"", ""rs597166"", ""rs12103884"", ""rs62015089"", ""rs1854800"", ""rs4964329"", ""rs12051605"", ""rs7216389"", ""rs617189"", ""rs10152422"", ""rs56671711"", ""rs2069536"", ""rs883770"", ""rs7319342"", ""rs1576602"", ""rs1128889"", ""rs2100423"", ""rs35088652"", ""rs2562399"", ""rs34146789"", ""rs10778302"", ""rs9303280"", ""rs9289430"", ""rs673302"", ""rs2326377"", ""rs2517955"", ""rs10778303"", ""rs9943750"", ""rs7342469"", ""rs2085018"", ""rs1011082"", ""rs2585526"", ""rs12949100"", ""rs16951319"", ""rs2598422"", ""rs7643914"", ""rs62015244"", ""rs36000226"", ""rs781063"", ""rs7134701"", ""rs2069528"", ""rs62068170"", ""rs9943761"", ""rs8081437"", ""rs2807744"", ""rs4964327"", ""rs2036021"", ""rs117047235"", ""rs2163096"", ""rs7957036"", ""rs4964323"", ""rs2517956"", ""rs7355965"", ""rs4874150"", ""rs11706084"", ""rs684969"", ""rs644423"", ""rs1031458"", ""rs785502"", ""rs870829"", ""rs3893044"", ""rs61939571"", ""rs3816470"", ""rs2775141"", ""rs2033730"", ""rs10778297"", ""rs657879"", ""rs921650"", ""rs656523"", ""rs8045689"", ""rs1797081"", ""rs12872882"", ""rs2650775"", ""rs9943844"", ""rs11650081"", ""rs16839219"", ""rs75884951"", ""rs7957862"", ""rs8069176"", ""rs7187575"", ""rs72749351""]",NaN,NaN,Intracisternal A Particle-Promoted Polypeptide,Protein,Indirect,2.54,42.2
SF,RUNX2,cis,1.3706725963260088e-6,NaN,1.3706725963260088e-6,1.610751824231876e-5,NaN,1.610751824231876e-5,6,45328157,45664349,0.0015558800733231552,NaN,0.0015558800733231552,-4.829222390207408,NaN,-4.829222390207408,4,0,0,"[""rs35454036"", ""rs11753640"", ""rs7754569"", ""rs1928529""]",String[],NaN,NaN,RUNX Family Transcription Factor 2,Protein,Direct,4.08,75.5
SF,DAGLB,cis,7.695346202895044e-5,NaN,7.695346202895044e-5,0.0006069169847539242,NaN,0.0006069169847539242,7,6409126,6484190,0.003217402356058289,NaN,0.003217402356058289,3.9536950953181913,NaN,3.9536950953181913,3,0,0,"[""rs836517"", ""rs836542"", ""rs836535""]",String[],NaN,NaN,Diacylglycerol Lipase Beta,Protein,Direct,2.04,33.3
SF,CELSR2,cis,5.835329213081911e-68,NaN,5.835329213081911e-68,3.0645539281116383e-65,NaN,3.0645539281116383e-65,1,109249539,109275751,0.005706348250735443,NaN,0.005706348250735443,-17.419827010172828,NaN,-17.419827010172828,12,0,0,"[""rs12081530"", ""rs595770"", ""rs651649"", ""rs658092"", ""rs3902354"", ""rs593651"", ""rs657420"", ""rs34293021"", ""rs579947"", ""rs586254"", ""rs6698843"", ""rs7547246""]",String[],NaN,NaN,Cadherin EGF LAG Seven-Pass G-Type Receptor 2,Protein,Direct,11.52,57.5
SF,MAP2K4,cis,2.492064295495129e-6,NaN,2.492064295495129e-6,2.7285506269152276e-5,NaN,2.7285506269152276e-5,17,12020829,12143830,0.0010910854753649814,NaN,0.0010910854753649814,4.7087779009615485,NaN,4.7087779009615485,11,0,0,"[""rs72815472"", ""rs11654465"", ""rs10445266"", ""rs35160794"", ""rs62061974"", ""rs148335248"", ""rs72815473"", ""rs79377825"", ""rs757594"", ""rs10432016"", ""rs2874706""]",String[],NaN,NaN,Mitogen-Activated Protein Kinase Kinase 4,Protein,Indirect,2.02,82.5
SF,LRRK2,combined,7.433455162792821e-12,NaN,7.433433425288542e-12,1.9966758752969077e-10,NaN,1.9966758752969077e-10,12,40196744,40369285,0.0016097610287816911,1.600781179050208e-17,0.0016097610260106877,6.849064358947261,NaN,6.849064777334461,21,63,84,"[""rs10784486"", ""rs7960811"", ""rs2170503"", ""rs1948380"", ""rs10748029"", ""rs3958417"", ""rs1116945"", ""rs1427264"", ""rs10784585"", ""rs10784506"", ""rs974416"", ""rs4483664"", ""rs4310676"", ""rs11175666"", ""rs1491927"", ""rs937109"", ""rs2896905"", ""rs10784378"", ""rs3906483"", ""rs10878089"", ""rs7302644""]","[""rs669972"", ""rs1870682"", ""rs72778736"", ""rs682582"", ""rs1906449"", ""rs7249636"", ""rs8102328"", ""rs2914637"", ""rs61793488"", ""rs701139"", ""rs13162392"", ""rs11077868"", ""rs8111189"", ""rs8109287"", ""rs10094691"", ""rs12487403"", ""rs7248700"", ""rs11642750"", ""rs821107"", ""rs531283"", ""rs669046"", ""rs2914636"", ""rs2928210"", ""rs7245848"", ""rs10250624"", ""rs11643781"", ""rs57055133"", ""rs662830"", ""rs701136"", ""rs2455848"", ""rs1700141"", ""rs585034"", ""rs1597694"", ""rs2700002"", ""rs4896109"", ""rs4625076"", ""rs2928208"", ""rs667286"", ""rs11768996"", ""rs7252873"", ""rs701140"", ""rs73158447"", ""rs7258211"", ""rs8103417"", ""rs2471809"", ""rs789295"", ""rs2968033"", ""rs76862405"", ""rs77162760"", ""rs6511228"", ""rs9291706"", ""rs73025767"", ""rs1895516"", ""rs12740040"", ""rs711972"", ""rs8110317"", ""rs8105710"", ""rs2470533"", ""rs6511226"", ""rs358713"", ""rs71308485"", ""rs1895515"", ""rs748996""]",0.7093698687563933,0.4999272647273882,Leucine Rich Repeat Kinase 2,Protein,Indirect,2.94,50.5
SF,C9ORF72,cis,1.7093884146174873e-5,NaN,1.7093884146174873e-5,0.00015683123828086947,NaN,0.00015683123828086947,,,,0.17762626295074668,NaN,0.17762626295074668,-4.29981746969925,NaN,-4.29981746969925,27,0,0,"[""rs57150087"", ""rs3849945"", ""rs2440620"", ""rs62539976"", ""rs10967984"", ""rs3849946"", ""rs2453557"", ""rs28522676"", ""rs773720"", ""rs10812603"", ""rs10738773"", ""rs10967976"", ""rs10967993"", ""rs2282241"", ""rs7040117"", ""rs10967986"", ""rs2477519"", ""rs13284967"", ""rs10967951"", ""rs4879541"", ""rs73440983"", ""rs1886590"", ""rs10967958"", ""rs7848063"", ""rs56087858"", ""rs55962411"", ""rs7866248""]",String[],NaN,NaN,C9orf72-SMCR8 Complex Subunit,Protein,Indirect,2.9,61.2
SF,CDK14,cis,1.81867458553456e-10,NaN,1.81867458553456e-10,4.115663289404361e-9,NaN,4.115663289404361e-9,7,90466424,91210590,0.0023651447480006397,NaN,0.0023651447480006397,6.375920328015914,NaN,6.375920328015914,54,0,0,"[""rs17862241"", ""rs6954004"", ""rs2374366"", ""rs10260473"", ""rs1978094"", ""rs13238296"", ""rs12537569"", ""rs13240821"", ""rs1002088"", ""rs10230611"", ""rs7804413"", ""rs11563823"", ""rs4286872"", ""rs10953013"", ""rs12673301"", ""rs3757819"", ""rs10953010"", ""rs79615854"", ""rs1978068"", ""rs6968204"", ""rs10231851"", ""rs10953012"", ""rs4728915"", ""rs7801922"", ""rs12535067"", ""rs10953015"", ""rs12704501"", ""rs6957986"", ""rs1012425"", ""rs13221994"", ""rs3808238"", ""rs10251363"", ""rs2188146"", ""rs10273940"", ""rs4278097"", ""rs7797824"", ""rs10246051"", ""rs7794069"", ""rs6964789"", ""rs439"", ""rs11563819"", ""rs6958116"", ""rs259138"", ""rs10953014"", ""rs12672866"", ""rs2888807"", ""rs4728910"", ""rs7790266"", ""rs10155821"", ""rs4728916"", ""rs2888813"", ""rs11563415"", ""rs10245696"", ""rs10282671""]",String[],NaN,NaN,Cyclin Dependent Kinase 14,Protein,Indirect,3.55,65.4
SF,APOC1,trans,NaN,2.0204597500660975e-11,2.0204597500660975e-11,NaN,5.163020468709172e-10,5.163020468709172e-10,19,44914247,44919349,NaN,0.0019067187732604125,0.0019067187732604125,NaN,-6.704536987122079,-6.704536987122079,0,51,0,String[],"[""rs16947005"", ""rs215262"", ""rs843678"", ""rs8033913"", ""rs215284"", ""rs1869064"", ""rs3739135"", ""rs35441323"", ""rs215286"", ""rs2807731"", ""rs6760747"", ""rs10887654"", ""rs7212379"", ""rs7013835"", ""rs72800729"", ""rs3739136"", ""rs4407146"", ""rs7573395"", ""rs28374976"", ""rs7564295"", ""rs10202208"", ""rs1901458"", ""rs66499252"", ""rs7072197"", ""rs2481751"", ""rs1901457"", ""rs12297124"", ""rs11596771"", ""rs2790438"", ""rs72800732"", ""rs28669977"", ""rs663769"", ""rs6734907"", ""rs10192403"", ""rs13017382"", ""rs9976368"", ""rs215261"", ""rs4851918"", ""rs13395525"", ""rs7099402"", ""rs7014327"", ""rs2095901"", ""rs10177888"", ""rs4851920"", ""rs13418039"", ""rs13383417"", ""rs12593092"", ""rs10853551"", ""rs9981706"", ""rs2319990"", ""rs111422442""]",NaN,NaN,Apolipoprotein C1,Protein,Direct,13.19,57.6
SF,PTGIR,cis,0.00033874715780330555,NaN,0.00033874715780330555,0.0022489621679792258,NaN,0.0022489621679792258,19,46620468,46625089,0.013857510417238688,NaN,0.013857510417238688,3.583710785285777,NaN,3.583710785285777,5,0,0,"[""rs12977830"", ""rs10424535"", ""rs34550024"", ""rs10419732"", ""rs4309506""]",String[],NaN,NaN,Prostaglandin I2 Receptor,Protein,Direct,2.98,43.3
SF,TDG,trans,NaN,3.0363237787846163e-44,3.0363237787846163e-44,NaN,6.513128331111226e-42,6.513128331111226e-42,12,103965822,103988874,NaN,0.0014303053534008004,0.0014303053534008004,NaN,-13.952531798549511,-13.952531798549511,0,16,0,String[],"[""rs2854727"", ""rs701144"", ""rs4818832"", ""rs4819242"", ""rs355767"", ""rs551084"", ""rs701138"", ""rs701145"", ""rs9983522"", ""rs701141"", ""rs485224"", ""rs242117"", ""rs2276257"", ""rs2205200"", ""rs355769"", ""rs701143""]",NaN,NaN,Thymine DNA Glycosylase,Protein,Indirect,2.24,20.0
SF,CFDP1,combined,9.354164989182241e-52,NaN,9.354129188505933e-52,2.849278655704911e-49,NaN,2.849278655704911e-49,16,75293698,75433503,0.005950291719501554,1.121554066865608e-16,0.0059502916389848675,15.136142713850521,NaN,15.13614296561615,9,46,55,"[""rs10459859"", ""rs247447"", ""rs4887829"", ""rs72804141"", ""rs7185640"", ""rs35209155"", ""rs40217"", ""rs11649638"", ""rs12446877""]","[""rs55656058"", ""rs4736369"", ""rs77566275"", ""rs11167148"", ""rs7017842"", ""rs967949"", ""rs72953213"", ""rs34971555"", ""rs6022515"", ""rs7459959"", ""rs9694236"", ""rs11514119"", ""rs11785012"", ""rs7349597"", ""rs112673614"", ""rs6063979"", ""rs1962746"", ""rs6899050"", ""rs111299924"", ""rs967950"", ""rs1833470"", ""rs35466373"", ""rs77487627"", ""rs35476574"", ""rs143601473"", ""rs11169605"", ""rs66469126"", ""rs13162502"", ""rs6013700"", ""rs11954018"", ""rs12025039"", ""rs12968982"", ""rs74586473"", ""rs818818"", ""rs13183367"", ""rs12369363"", ""rs1833469"", ""rs818814"", ""rs71363461"", ""rs67768624"", ""rs72953212"", ""rs4516496"", ""rs818816"", ""rs55912324"", ""rs71363463"", ""rs881556""]",0.523711444955145,0.4999918082621704,Craniofacial Development Protein 1,Protein,Direct,3.68,54.0
SF,PCCB,combined,2.2606762265632608e-80,NaN,2.2606770008414388e-80,1.5650050328552323e-77,NaN,1.5650050328552323e-77,3,136250340,136337896,0.0028723068809585854,3.3221968395355073e-19,0.0028723068843677178,-18.98520144115716,NaN,-18.985201423166515,29,1,30,"[""rs606725"", ""rs76799353"", ""rs7349597"", ""rs511154"", ""rs632251"", ""rs661739"", ""rs77769797"", ""rs895894"", ""rs967950"", ""rs74992672"", ""rs61789601"", ""rs895893"", ""rs967949"", ""rs1280622"", ""rs3957816"", ""rs684773"", ""rs838199"", ""rs863930"", ""rs653995"", ""rs534944"", ""rs1278719"", ""rs12488721"", ""rs3821445"", ""rs668485"", ""rs9289530"", ""rs1620455"", ""rs1153872"", ""rs698270"", ""rs111862778""]","[""rs112546771""]",0.9864443489643058,0.4999993982209429,Propionyl-CoA Carboxylase Subunit Beta,Protein,Direct,6.73,41.5
SF,CAMK1,combined,NaN,0.0005245553716781607,0.0005245553716781607,NaN,0.0032998671254268436,0.0032998671254268436,3,9757347,9769992,NaN,0.0018013288615666095,0.0018013288615666095,NaN,-3.4678933768534588,-3.4678933768534588,0,25,0,String[],"[""rs36061954"", ""rs35183513"", ""rs13394324"", ""rs916728"", ""rs17056425"", ""rs12151710"", ""rs34593003"", ""rs10946817"", ""rs1532802"", ""rs56852412"", ""rs59722288"", ""rs11124081"", ""rs223051"", ""rs2377441"", ""rs12612811"", ""rs11142750"", ""rs2377443"", ""rs115060788"", ""rs6543371"", ""rs9461245"", ""rs2889635"", ""rs12203176"", ""rs17175624"", ""rs1532801"", ""rs1665512""]",NaN,NaN,Calcium/Calmodulin Dependent Protein Kinase I,Protein,Indirect,2.03,74.2
SF,E2F4,trans,NaN,2.2933602996285256e-10,2.2933602996285256e-10,NaN,5.084116064533107e-9,5.084116064533107e-9,16,67192155,67198918,NaN,0.007785241847958202,0.007785241847958202,NaN,-6.340288012467108,-6.340288012467108,0,45,0,String[],"[""rs8069699"", ""rs9903483"", ""rs2677919"", ""rs11656410"", ""rs4986110"", ""rs2460466"", ""rs2292972"", ""rs11652941"", ""rs9905750"", ""rs12151068"", ""rs17618778"", ""rs13063732"", ""rs1527800"", ""rs357487"", ""rs603016"", ""rs148891679"", ""rs2263123"", ""rs12942471"", ""rs16823727"", ""rs2460468"", ""rs55641088"", ""rs9803640"", ""rs2937161"", ""rs6692571"", ""rs35854772"", ""rs35410059"", ""rs78107864"", ""rs1713806"", ""rs3951363"", ""rs1713807"", ""rs16823729"", ""rs6766318"", ""rs7269138"", ""rs590313"", ""rs1727949"", ""rs9818079"", ""rs12151222"", ""rs601997"", ""rs11078015"", ""rs357488"", ""rs4633757"", ""rs143603369"", ""rs1005645"", ""rs2890159"", ""rs601533""]",NaN,NaN,E2F Transcription Factor 4,Protein,Indirect,2.42,71.6
SF,ATAD3A,trans,NaN,0.000350784564150472,0.000350784564150472,NaN,0.002314752561530194,0.002314752561530194,1,1512162,1534685,NaN,0.00425268607501414,0.00425268607501414,NaN,-3.5745844616949256,-3.5745844616949256,0,32,0,String[],"[""rs57990456"", ""rs7182906"", ""rs62085147"", ""rs10116446"", ""rs4912037"", ""rs308932"", ""rs62086017"", ""rs2247988"", ""rs7611377"", ""rs12900539"", ""rs34490194"", ""rs61764913"", ""rs9924012"", ""rs9935901"", ""rs10935775"", ""rs4979438"", ""rs2114907"", ""rs9933801"", ""rs2264318"", ""rs7621025"", ""rs347824"", ""rs79282796"", ""rs62086014"", ""rs2914456"", ""rs10759723"", ""rs1062037"", ""rs12139884"", ""rs10119030"", ""rs4979414"", ""rs4979435"", ""rs10759724"", ""rs60539207""]",NaN,NaN,ATPase Family AAA Domain Containing 3A,Protein,Direct,3.37,13.6
SF,LPL,cis,1.664802868617379e-10,NaN,1.664802868617379e-10,3.795650851653096e-9,NaN,3.795650851653096e-9,8,19901717,19967259,0.008214902443297681,NaN,0.008214902443297681,6.389452916337276,NaN,6.389452916337276,1,0,0,"[""rs4389957""]",String[],NaN,NaN,Lipoprotein Lipase,Protein,Direct,45.89,25.0
SF,GAB2,combined,0.00041855275207621303,NaN,0.000418551992091127,0.0027056699550597305,NaN,0.0027056699550597305,11,78215293,78418348,0.004407236212610447,2.0414632313215699e-16,0.004407236179589514,-3.5281007912234257,NaN,-3.5281012718464972,3,18,21,"[""rs2458640"", ""rs113803935"", ""rs990706""]","[""rs66802591"", ""rs786531"", ""rs1602245"", ""rs3949904"", ""rs189773"", ""rs8182200"", ""rs8014716"", ""rs408800"", ""rs71643639"", ""rs181752"", ""rs1861888"", ""rs4801439"", ""rs10060717"", ""rs2760139"", ""rs35311406"", ""rs469586"", ""rs1038746"", ""rs2744581""]",0.999999996216064,0.9973024077391413,GRB2 Associated Binding Protein 2,Protein,Indirect,7.99,57.7
SF,ETFDH,combined,0.00018260335587470849,NaN,0.0001826014591186473,0.0013044320403244889,NaN,0.0013044320403244889,4,158671968,158710742,0.005876856961195958,1.4213767499747332e-15,0.005876856825531477,3.74194242573565,NaN,3.7419450354808865,19,53,72,"[""rs12505475"", ""rs11544037"", ""rs11946226"", ""rs8396"", ""rs11737481"", ""rs3210749"", ""rs6839534"", ""rs6857344"", ""rs7679753"", ""rs9410"", ""rs6536365"", ""rs72693376"", ""rs58704155"", ""rs56172511"", ""rs9918016"", ""rs12644851"", ""rs17843966"", ""rs72693386"", ""rs17843929""]","[""rs598949"", ""rs521783"", ""rs2782847"", ""rs10109113"", ""rs6684804"", ""rs509354"", ""rs1612768"", ""rs2455853"", ""rs11079467"", ""rs8106007"", ""rs1654620"", ""rs73204051"", ""rs546453"", ""rs623196"", ""rs17031621"", ""rs7218175"", ""rs7220881"", ""rs656650"", ""rs11656476"", ""rs73205613"", ""rs471793"", ""rs3732720"", ""rs610549"", ""rs548527"", ""rs10902723"", ""rs11247916"", ""rs62538810"", ""rs4407396"", ""rs1654619"", ""rs1654610"", ""rs62069066"", ""rs12325728"", ""rs1981432"", ""rs634520"", ""rs58008706"", ""rs7526545"", ""rs4659420"", ""rs2052671"", ""rs636313"", ""rs6658718"", ""rs62106625"", ""rs520877"", ""rs11868321"", ""rs7521457"", ""rs2455822"", ""rs563703"", ""rs113710640"", ""rs577722"", ""rs610987"", ""rs1669535"", ""rs2004783"", ""rs11079468"", ""rs73553618""]",0.9999999999999986,0.9999999997103693,Electron Transfer Flavoprotein Dehydrogenase,Protein,Direct,3.78,78.4
SF,FAS,combined,0.0003721443020686856,NaN,0.0002870258382933548,0.0024398440467094627,NaN,0.0019351055853066817,10,88990531,89017059,0.0061699489287789415,5.959249647111735e-5,0.006237789561762968,-3.559088374503394,NaN,-3.6267365828365596,29,13,42,"[""rs1926193"", ""rs7069841"", ""rs12775501"", ""rs7911752"", ""rs6586163"", ""rs2296604"", ""rs11202918"", ""rs1926192"", ""rs10887875"", ""rs7910825"", ""rs7897395"", ""rs7914779"", ""rs7910660"", ""rs1937332"", ""rs7920305"", ""rs7069061"", ""rs4406737"", ""rs2147419"", ""rs7082101"", ""rs1800682"", ""rs9633743"", ""rs7089558"", ""rs1926194"", ""rs2031610"", ""rs7914848"", ""rs112506086"", ""rs11202928"", ""rs2147418"", ""rs1159120""]","[""rs56207464"", ""rs4712993"", ""rs10946823"", ""rs10946826"", ""rs56139485"", ""rs2451715"", ""rs114172511"", ""rs2494713"", ""rs2451753"", ""rs12450896"", ""rs12213625"", ""rs10946825"", ""rs34268421""]",0.9530479093966786,0.15778910061524462,Fas Cell Surface Death Receptor,Protein,Direct,5.13,44.3
