Tissue,Mode,Nsig,gene,pval,fdr,chr,_start,_end
MAM,trans,1,MSRB3,1.5295415794981994e-11,3.465857348176079e-10,12,65278643,65491430
MAM,trans,1,PIK3CA,2.8298566686437897e-10,5.632096231649357e-9,3,179148114,179240093
MAM,combined,1,FMO4,8.776283627761221e-29,7.031325602384412e-27,1,171314183,171342084
MAM,cis,1,DDX55,0.0009715730532406632,0.005596702734790218,12,123602077,123620943
MAM,trans,1,TRIM47,1.6719952151104556e-6,1.8807550761374988e-5,17,75874164,75878581
MAM,combined,1,ENSG00000268225,5.092063807064392e-5,0.00041864229299650346,,,
MAM,trans,1,POPDC3,9.238701694166296e-8,1.2907058069705815e-6,6,105157900,105180014
MAM,combined,1,SHANK3,1.2893337890258961e-8,2.0471618669986648e-7,22,50674415,50733298
MAM,cis,1,ATL3,7.139765687345287e-7,8.697885227958344e-6,11,63624087,63671921
MAM,combined,1,RP11-10L12,2.7618718101793587e-5,0.0002446118050493315,,,
MAM,trans,1,ABI1,5.157017838718837e-25,3.2653488355403996e-23,10,26746593,26861087
MAM,combined,1,NINL,1.4570746558032123e-5,0.00013635544290868797,20,25452697,25585531
MAM,cis,1,FUCA2,8.474478165516083e-5,0.0006650411325991956,6,143494812,143511720
MAM,cis,1,GINS1,5.598069870813768e-7,6.914691947994916e-6,20,25407673,25452628
MAM,trans,1,TBCB,0.0019893959606763424,0.010316870796070214,19,36114289,36125947
MAM,cis,1,RP11-788M5,0.0019855081979337818,0.01030351461736754,,,
MAM,trans,1,NNAT,6.379513567726506e-6,6.409309120538024e-5,20,37521206,37523690
MAM,trans,1,CD74,3.313237323722696e-5,0.0002879234404782374,5,150400041,150412969
MAM,trans,1,AKAP6,0.0007383705455284395,0.004485351132082431,14,32329298,32837684
MAM,combined,1,ZNF761,0.00022005621941604086,0.0015742791861002687,19,53431984,53461862
MAM,cis,1,PSRC1,6.61978409472029e-10,1.2692365035334885e-8,1,109279556,109283186
MAM,cis,1,SARS1,2.6106197035291005e-8,3.941784731203602e-7,1,109213918,109238182
MAM,combined,1,ATP5MK,2.1195151656772007e-15,7.081450931015052e-14,10,103389041,103396492
MAM,trans,1,TMEM100,1.759368080554936e-15,5.979947395877523e-14,17,55719627,55732121
MAM,combined,1,LAYN,8.05948114617729e-8,1.1360685248831172e-6,11,111540280,111561745
MAM,combined,1,SUCLG2,1.895254499261013e-5,0.00017292958467304812,3,67360460,67654612
MAM,combined,1,HIBADH,3.127606777501532e-6,3.3319409244984096e-5,7,27525442,27662883
MAM,trans,1,SUPT4H1,0.0008135580107479236,0.004824509608298582,17,58345175,58353093
MAM,cis,1,DARS2,9.45109558345316e-5,0.0007365288037070222,1,173824653,173858808
MAM,cis,1,GK5,0.0023203084676399572,0.011742121774847002,3,142157527,142225592
MAM,combined,1,SIGIRR,9.441082895602028e-5,0.0007364795067542904,11,405716,417455
MAM,combined,1,IL6R,1.0237048300889769e-98,4.4653436750919115e-96,1,154405193,154469450
MAM,combined,1,SLC30A4,0.00027190726725245064,0.001895144171178532,15,45479606,45522755
MAM,cis,1,VDAC2,2.0967009190130112e-11,4.696789519438133e-10,10,75210154,75231448
MAM,combined,1,HMG20A,6.266049157498655e-8,8.969532353710244e-7,15,77420412,77485607
MAM,trans,1,TCF7L1,3.448443908466138e-20,1.6261535944337467e-18,2,85133392,85310387
MAM,combined,1,ENSG00000255318,0.002246235875577874,0.011433595447066243,,,
MAM,combined,1,CEP70,8.840650548965878e-62,2.0720316303867384e-59,3,138494344,138594538
MAM,combined,1,BVES,1.525728598393639e-6,1.7298576862720667e-5,6,105096822,105137157
MAM,combined,1,SUMF2,9.907624611493431e-9,1.605567017621198e-7,7,56064002,56080670
MAM,trans,1,ENSG00000255864,6.146515295068317e-16,2.1166388087381094e-14,,,
MAM,combined,1,CAMK1D,2.015482986477617e-12,5.039670276537902e-11,10,12349547,12835545
MAM,combined,1,BNC2,2.1392457533701993e-22,1.1234975272632856e-20,9,16409503,16870843
MAM,combined,1,COL6A3,8.154150081170448e-7,9.804335277535954e-6,2,237324003,237414328
MAM,combined,1,PBX3,3.369005477744227e-7,4.290632072842201e-6,9,125747345,125967377
MAM,cis,1,SCAMP1,0.00013641508997769454,0.0010244505776756277,5,78360611,78480739
MAM,combined,1,ZNF518B,8.030755078494126e-5,0.0006352994810961877,4,10439880,10457426
MAM,cis,1,PRKACB-DT,0.0012512455188274387,0.006952692279599175,1,84076331,84077931
MAM,combined,1,IER3,1.315393437807129e-9,2.4187407519125583e-8,6,30743199,30744548
MAM,trans,1,IL18BP,1.2916389899016468e-19,5.795030588121588e-18,11,71998613,72005715
MAM,combined,1,MTCO1P28,0.0010616755499033342,0.006049981328533917,16,3367719,3369246
MAM,cis,1,ENSG00000005955,8.416084096431117e-10,1.57896685701266e-8,,,
MAM,cis,1,ADH1C,7.651702381495534e-19,3.3100463497692664e-17,4,99336497,99352746
MAM,cis,1,PHETA1,5.344529263070639e-30,4.326038299896817e-28,12,111360651,111369121
MAM,combined,1,S100A13,5.241832283944509e-6,5.372889649972697e-5,1,153618787,153631360
MAM,cis,1,POC1B,1.5676920449775275e-5,0.00014515016616911623,12,89419718,89526047
MAM,combined,1,EEF1AKMT3,8.158879381998942e-8,1.1459649636451644e-6,12,57771492,57782541
MAM,combined,1,NRCAM,7.895715435343713e-14,2.3131986522894993e-12,7,108147623,108456717
MAM,trans,1,MTND1P11,0.00027978933948253796,0.0019397492264433967,9,5094139,5095014
MAM,combined,1,CFAP44,2.928405001347651e-6,3.149639981928916e-5,3,113286930,113441610
MAM,trans,1,MORN1,3.0766051491232176e-41,3.659994746718325e-39,1,2321253,2391707
MAM,combined,1,CD276,6.0776093819598265e-6,6.16379520374445e-5,15,73683966,73714514
MAM,combined,1,SNAPC5,1.022938307285417e-6,1.1942899806173161e-5,15,66490135,66497780
MAM,cis,1,DTNA,7.049737231326808e-7,8.60155584642773e-6,18,34493291,34891844
MAM,cis,1,SH3PXD2B,1.072380154915625e-5,0.0001028685740540016,5,172325000,172454525
MAM,trans,1,AGPAT1,1.4161787437816216e-5,0.00013284501083394746,6,32168212,32178096
MAM,combined,1,RYK,0.0010206978919857607,0.005836860567923749,3,134065303,134250859
MAM,trans,1,ACLY,1.7208241049312826e-9,3.1167359769014915e-8,17,41866917,41930542
MAM,combined,1,SEPTIN7P14,6.5548180601312e-76,2.4507267353885322e-73,4,119454791,119552025
MAM,combined,1,TTLL12,0.00017263411833371952,0.0012632222645785282,22,43166622,43187134
MAM,combined,1,YEATS4,0.0006751399279541165,0.004142916095609024,12,69359710,69390870
MAM,combined,1,FKRP,1.4818760378566068e-25,9.777384660203475e-24,19,46746046,46776988
MAM,combined,1,CTSK,1.7584477028262834e-6,1.9723503055343662e-5,1,150794880,150809577
MAM,trans,1,DEDD2,3.4558825472289715e-5,0.00029833822781273524,19,42198598,42220140
MAM,combined,1,ATG7,4.632849276735343e-7,5.78756540971354e-6,3,11272309,11557665
MAM,trans,1,C1orf159,8.008660245332049e-13,2.0994990289223567e-11,1,1081818,1116361
MAM,combined,1,SEC31B,3.211160365349125e-9,5.6466798675338536e-8,10,100486646,100519864
MAM,combined,1,SMC2,1.4538692351696735e-11,3.3039670436831145e-10,9,104094260,104141419
MAM,combined,1,INPP5B,9.192487577923672e-8,1.2865386135127934e-6,1,37860697,37947057
MAM,combined,1,NSD2,0.0013814496467067182,0.007589316849538126,4,1871393,1982207
MAM,combined,1,HDHD3,3.2115571730245896e-5,0.00028032841738746594,9,113373419,113376986
MAM,combined,1,ZNF780B,0.0007492172927768366,0.0045442098549197205,19,40028260,40056231
MAM,trans,1,PRELID1,0.0014031997865890774,0.007648193769110824,5,177303799,177306949
MAM,combined,1,SURF1,6.493682821754126e-5,0.0005213205590491055,9,133351758,133356676
MAM,combined,1,ADSS1,1.8339218489045146e-5,0.0001681148568378927,14,104724229,104747325
MAM,combined,1,PLCB1,0.0006198655326315185,0.0038903870739059694,20,8077251,8968360
MAM,combined,1,ELOVL5,2.8409212711661713e-6,3.066047197327999e-5,6,53267398,53349179
MAM,cis,1,ENSG00000272993,5.601151472871129e-7,6.914691947994916e-6,,,
MAM,combined,1,RP11-677M14,2.0952861544757432e-8,3.2288791446253775e-7,,,
MAM,combined,1,ALAD,0.0013528759862746237,0.007467216189341348,9,113386312,113401290
MAM,cis,1,GAS8,9.949503500287122e-6,9.632370743835308e-5,16,90019629,90044975
MAM,combined,1,RP11-405A12,2.6953251374189975e-5,0.00023939304656612283,,,
MAM,combined,1,LRRC37B,1.0091602010949514e-44,1.3205702512358667e-42,17,32007872,32053504
MAM,trans,1,ZNF830,1.1865648114734496e-11,2.740092240377585e-10,17,34961540,34963777
MAM,combined,1,HAPLN3,1.5426327185893744e-17,6.040908915545508e-16,15,88877294,88895597
MAM,combined,1,FGD6,2.8767680087025617e-21,1.4525365929471488e-19,12,95076749,95217482
MAM,combined,1,GPLD1,1.9702121416262136e-7,2.5889741640130905e-6,6,24424565,24495205
MAM,combined,1,UFL1,1.7043695440657078e-20,8.285986094559194e-19,6,96521595,96555276
MAM,combined,1,PPP2R2B,0.00018663562769375466,0.001358710830632837,5,146580742,147084784
MAM,trans,1,RP11-675M1,4.083859998089673e-8,5.959930627323619e-7,,,
MAM,cis,1,SUSD2,1.3669618633430539e-53,2.3081077569974166e-51,22,24181487,24189106
MAM,combined,1,MTO1,5.78644086886626e-5,0.0004690990240774748,6,73461578,73509236
MAM,combined,1,ABCD3,0.00024889596801630037,0.0017502970827406917,1,94418389,94518666
MAM,trans,1,GSTK1,0.0001667346997989785,0.001226914241304292,7,143244093,143270854
MAM,cis,1,BCAS2,0.0004897321122627344,0.0031660203206511804,1,114567557,114581629
MAM,combined,1,LBR,0.0007029092764644439,0.004298202635639082,1,225401502,225428925
MAM,combined,1,BLOC1S6,3.100706564686609e-20,1.4710089179841032e-18,15,45587214,45615945
MAM,combined,1,RAB34,0.0006315539721327923,0.003951113735656022,17,28714281,28718429
MAM,combined,1,PCDHB9,2.2146736290701863e-24,1.3375777163851436e-22,5,141187127,141191541
MAM,cis,1,CTSL,3.8092619476665063e-6,4.0199489492074694e-5,9,87724051,87731469
MAM,cis,1,LINC00310,2.3352807181024735e-154,2.8208394704894723e-151,21,34157724,34190244
MAM,cis,1,PAPPA,3.933447069750878e-15,1.2949039693144244e-13,9,116153791,116402321
MAM,cis,1,RAB27A,0.001011125320229109,0.005792667239532177,15,55202966,55319113
MAM,trans,1,SNAPIN,5.442553933278013e-23,3.0306533480235684e-21,1,153658703,153661852
MAM,combined,1,MET,8.186081639325717e-5,0.0006449876577154497,7,116672196,116798377
MAM,combined,1,RSRC2,7.681777345032641e-14,2.2589324091281785e-12,12,122503454,122527000
MAM,combined,1,SLC5A3,3.720119704804489e-5,0.0003195680510095454,21,34073578,34106260
MAM,combined,1,NPNT,1.759806075881359e-5,0.0001617929925558278,4,105894775,106004027
MAM,combined,1,COMT,8.326675756516239e-12,1.951549095590664e-10,22,19941371,19969975
MAM,combined,1,WAC-AS1,1.18635311762854e-10,2.4905485302300754e-9,10,28522652,28533066
MAM,combined,1,TIMP4,1.9971426815775597e-24,1.2155477336749e-22,3,12153068,12158912
MAM,cis,1,CAMSAP2,1.958922426759083e-27,1.4718162137510947e-25,1,200739558,200860704
MAM,cis,1,PLTP,0.0009921969231016627,0.005694615600681801,20,45898621,45912155
MAM,combined,1,UROD,1.313088880909935e-10,2.74194613458509e-9,1,45010950,45015575
MAM,combined,1,PHLPP2,3.473508099105034e-20,1.6282009354322453e-18,16,71637835,71724701
MAM,cis,1,TIRAP,7.068124751221918e-10,1.3469752787431768e-8,11,126283065,126298845
MAM,cis,1,HLX,5.202169393829425e-5,0.00042613284293846346,1,220879431,220885059
MAM,combined,1,MXRA7,9.181394877960023e-27,6.6440296667560485e-25,17,76672551,76711004
MAM,trans,1,H2BC18,1.173395666220741e-19,5.325385013486791e-18,1,149782689,149812373
MAM,cis,1,EPN2,1.2974018936421838e-5,0.00012228752662582962,17,19215615,19336715
MAM,combined,1,ADAMTS9,1.5769860800863774e-17,6.144791233099816e-16,3,64515654,64688000
MAM,combined,1,ADAM32,5.233105177368125e-10,1.0208130510697659e-8,8,39106990,39284917
MAM,cis,1,CYB5D1,0.00012678471855697565,0.0009590079169076053,17,7857746,7862282
MAM,combined,1,INTS1,1.6069609649547673e-9,2.9240263415052616e-8,7,1470277,1504389
MAM,combined,1,ATXN3,8.127447222088386e-7,9.787216543593091e-6,14,92044496,92106621
MAM,cis,1,TLR1,8.820419015308411e-14,2.5649451814331108e-12,4,38790677,38856817
MAM,combined,1,PMPCA,7.538938462706851e-5,0.0006000268249623086,9,136410641,136423761
MAM,cis,1,FHL5,5.649559757289131e-25,3.548601474748449e-23,6,96562548,96618626
MAM,combined,1,UROS,0.0013821129506991364,0.007589316849538126,10,125784980,125823258
MAM,cis,1,ADAM21,0.0018853432622435915,0.009861940455366796,14,70417107,70460427
MAM,cis,1,IL17RD,0.0013967633039484125,0.0076263470660298755,3,57089982,57170306
MAM,combined,1,PCDH10,2.82627743388899e-7,3.646757152371307e-6,4,133149294,133208606
MAM,combined,1,GPX1,9.129284611205744e-64,2.3501368158566715e-61,3,49357176,49358353
MAM,combined,1,FZD6,1.7807790852801114e-7,2.351856516076837e-6,8,103298433,103332866
MAM,trans,1,IFNGR2,4.0615679024530344e-8,5.938435826091247e-7,21,33403413,33479348
MAM,trans,1,PNISR,3.879211438740289e-9,6.71612538285984e-8,6,99397629,99425331
MAM,trans,1,PLK3,1.544728067505846e-5,0.0001438722707238689,1,44800377,44805990
MAM,cis,1,TOMM22,0.0008052424175491099,0.004787853723125207,22,38681957,38685421
MAM,combined,1,GFUS,0.0004151116016255095,0.0027504208803475236,8,143612618,143618048
MAM,combined,1,NSUN6,1.2310344588877747e-7,1.673673948737206e-6,10,18545561,18659285
MAM,cis,1,C6orf163,2.17877419592879e-16,7.793460409719769e-15,6,87344813,87365463
MAM,trans,1,NAT10,2.901613248639817e-8,4.339431699370576e-7,11,34105617,34147670
MAM,cis,1,DENND5A,8.432325315873278e-36,8.380557242731524e-34,11,9138825,9265959
MAM,trans,1,C1GALT1C1L,0.0009105776426261264,0.005307646890184879,2,43675151,43676429
MAM,cis,1,PPP1R3B,0.0006489250691312511,0.0040086822818914385,8,9136255,9151574
MAM,cis,1,RP11-9G1,2.101452743488817e-10,4.2579499910974055e-9,,,
MAM,trans,1,MYL12B,0.00015362248240133685,0.0011368208487974518,18,3261479,3278461
MAM,combined,1,SPATA5L1,2.50032328016375e-9,4.4667361114452e-8,15,45402336,45421415
MAM,combined,1,LSG1,4.276688828240943e-5,0.000358552294019581,3,194640791,194672463
MAM,trans,1,SIN3A,0.0006225158491480887,0.003900784668464659,15,75369379,75455842
MAM,cis,1,TTC19,0.0008021657023669273,0.004783377546735619,17,15999784,16045015
MAM,combined,1,NEDD4,2.2209008807259347e-17,8.611065881194643e-16,15,55826922,55993660
SF,combined,1,TECPR2,0.001211597049168732,0.006779067994836114,14,102362941,102502477
SF,cis,1,NDUFAF5,1.61994395357596e-10,3.7044664283726534e-9,20,13785007,13821580
SF,combined,1,SLC29A1,2.1880571349059723e-13,7.045266496176776e-12,6,44219553,44234142
SF,combined,1,TSFM,0.00012429371529198773,0.0009225113469283494,12,57782761,57808071
SF,combined,1,GFPT1,7.059266356172281e-6,7.013217651957199e-5,2,69319780,69387250
SF,combined,1,CPE,6.251097421235785e-11,1.494573106412798e-9,4,165361194,165498547
SF,combined,1,WWOX,5.921433241311937e-5,0.00048149187541473995,16,78099400,79212667
SF,combined,1,GPR180,0.0002726904065428944,0.0018532239587899517,13,94601857,94634661
SF,combined,1,CARMIL1,7.242013812991156e-6,7.155007548198236e-5,6,25279078,25620530
SF,combined,1,PPFIA2,1.80848562762836e-7,2.557403538419677e-6,12,81257975,81759553
SF,combined,1,ENSG00000268802,0.0002747762569308661,0.001864072335437457,,,
SF,combined,1,DCAF16,4.4428136859675535e-6,4.60926788427129e-5,4,17800655,17810758
SF,combined,1,PFAS,1.848906220850032e-11,4.772685041278981e-10,17,8247618,8270491
SF,combined,1,AC005682,0.001118145186139145,0.0063376818934986505,,,
SF,cis,1,TRHDE-AS1,3.469825614406797e-5,0.0002957215674729464,12,72249964,72276954
SF,combined,1,ACTR3C,1.0277171159756806e-11,2.7126745589038023e-10,7,150243916,150323725
SF,combined,1,IL12RB1,1.557721937700198e-5,0.00014483002377058875,19,18058995,18098944
SF,combined,1,TMED4,2.8254143968231594e-5,0.00024737087915585907,7,44577894,44582287
SF,combined,1,ABLIM2,0.002087089698810813,0.010716917987363038,4,7965310,8158832
SF,combined,1,ADAMTS2,0.002654456265108187,0.0132635724795268,5,179110853,179345461
SF,trans,1,MAP1A,6.1733255342556535e-6,6.181442990579461e-5,15,43510958,43531620
SF,combined,1,SMG8,3.0543650415835496e-7,4.168277740440633e-6,17,59209400,59215239
SF,trans,1,CSF3R,1.3523324597258457e-9,2.7388328938330627e-8,1,36466043,36483278
SF,combined,1,RP11-212P7,8.055318196725292e-16,3.2455686808498993e-14,,,
SF,cis,1,YBX3,2.8817615361504343e-7,3.953984522123524e-6,12,10699089,10723323
SF,trans,1,CCDC97,1.162134999975395e-5,0.00011041369962336411,19,41310172,41324873
SF,cis,1,TBRG4,0.0019949860940996884,0.010320529284354027,7,45100100,45112047
SF,cis,1,GOLIM4,2.5691709700611208e-5,0.00022735894174335194,3,168008689,168095924
SF,cis,1,CHMP7,3.1459040618084916e-7,4.262644026809905e-6,8,23243637,23262000
SF,combined,1,GASK1B,0.00016886389387495954,0.0012159797180688577,4,158124474,158173318
SF,combined,1,POLR2L,6.606358166980747e-6,6.606358166980747e-5,11,837356,842529
SF,combined,1,GRK4,1.1248260016566833e-6,1.3520994479266996e-5,4,2963571,3040760
SF,trans,1,OSBPL8,6.685505487607191e-12,1.8149776929814173e-10,12,76351797,76559809
SF,combined,1,ZNF607,0.0003323410028459409,0.002210285359538725,19,37696371,37719761
SF,combined,1,MPV17L2,6.690862368815609e-8,1.010930891637517e-6,19,18193218,18196948
SF,combined,1,RABL2A,6.316038019342202e-5,0.0005071240773434759,2,113627229,113643396
SF,combined,1,ITIH4,0.0008124011363588969,0.004788263022599148,3,52812962,52830688
SF,combined,1,LIMA1,9.384075192278438e-5,0.000718549347302165,12,50175788,50283546
SF,trans,1,GOLGB1,9.351054999673684e-5,0.0007174638168515376,3,121663199,121749767
SF,combined,1,ADCK2,2.619715373787441e-8,4.2802458045791404e-7,7,140672945,140696261
SF,cis,1,RRAGC,0.0007261983701186095,0.004359480164330478,1,38838198,38859772
SF,combined,1,DDX42,2.0645004046275283e-16,8.758312301525698e-15,17,63773603,63819317
SF,combined,1,ATG10,0.0005839709547179991,0.00362276074963556,5,81972023,82276857
SF,cis,1,HERPUD2,3.4887866010260896e-13,1.1023697081665425e-11,7,35632659,35697459
SF,combined,1,ADIRF-AS1,4.792701374410746e-5,0.00039756449854180646,10,86965345,86971311
SF,combined,1,C2CD5,0.00017294259184404652,0.0012424130536720888,12,22448583,22544546
SF,trans,1,ANKS1A,8.156998481619607e-24,5.672652368724503e-22,6,34889255,35091406
SF,combined,1,KIAA1586,5.900128757009734e-10,1.2326332094548457e-8,6,57046532,57055239
SF,cis,1,URM1,1.3064674108402202e-13,4.325543188499251e-12,9,128371361,128392016
SF,combined,1,PCDHB12,2.927618578216957e-18,1.4429664157211982e-16,5,141208697,141212571
SF,combined,1,ZDHHC21,0.0020345713180777714,0.010503905482821851,9,14611071,14693432
SF,combined,1,CMA1,0.0007863519315093136,0.004661790547639878,14,24505353,24508265
SF,combined,1,ENSG00000196963,4.3012288617782396e-7,5.6864337453839975e-6,,,
SF,combined,1,SNAP29,1.06684480454397e-19,5.887102916391451e-18,22,20859007,20891214
SF,combined,1,LTF,0.0019359099211618525,0.010090317624673172,3,46435645,46485234
SF,cis,1,RHPN2,4.991111550281707e-6,5.098231315277693e-5,19,32978592,33064888
SF,combined,1,BMPR1A,7.429432315182635e-23,4.9410591336345645e-21,10,86756601,86932825
SF,trans,1,ASF1B,0.001746035412977569,0.009263441943880709,19,14119512,14136613
SF,combined,1,CCDC6,0.0008864919426552966,0.00518686542980074,10,59788747,59906556
SF,combined,1,ZNF568,0.00020097538108751175,0.0014105322829321679,19,36916329,36998700
SF,combined,1,IL11RA,0.0009377937287609755,0.005445328165372604,9,34650702,34661902
SF,combined,1,LMO3,0.0008772467543662929,0.005138643328654859,12,16548372,16610594
SF,combined,1,ENSG00000108294,9.654422066456084e-11,2.2492081441034316e-9,,,
SF,combined,1,NIPSNAP2,6.945722569935004e-10,1.4353243631680575e-8,7,55951793,56000181
SF,combined,1,ASB16,0.00021740875261252624,0.001511450301570976,17,44170447,44179084
SF,combined,1,MKKS,1.7981006878220752e-6,2.051320336030417e-5,20,10401009,10434222
SF,combined,1,HMGXB3,0.00013480144003171274,0.000991799966996618,5,150000046,150053142
SF,combined,1,FPGS,0.0011859059400670115,0.006664703984855475,9,127794597,127814327
SF,trans,1,C16orf74,4.6333477655815506e-18,2.2473212251530895e-16,16,85690084,85751129
SF,combined,1,TSPOAP1,4.061379134186292e-9,7.56171224476876e-8,17,58301228,58328795
SF,cis,1,UHRF1BP1,2.9147890760070673e-92,2.219611881379382e-89,6,34792015,34883138
SF,combined,1,LIMS1,1.1549841725326061e-7,1.6752979968531015e-6,2,108534355,108687246
SF,trans,1,YTHDC1,5.339482258068404e-7,6.897397352873774e-6,4,68310387,68350090
SF,trans,1,DSE,3.0833265866195985e-6,3.316318073037887e-5,6,116254173,116444861
SF,combined,1,MANEAL,6.441863085825668e-51,1.8867225922524023e-48,1,37793847,37801137
SF,combined,1,DDX11,2.810542498591465e-11,7.063459117747196e-10,12,31073860,31104799
